Частота,Канал A
(kГц),(В)

35.81047058,0.00029431
35.85815430,0.00026915
35.90583801,0.00019834
35.95352173,0.00033022
36.00120544,0.00036609
36.04888916,0.00023799
36.09657288,0.00008857
36.14425659,0.00006835
36.19194031,0.00016008
36.23962402,0.00015450
36.28730774,0.00009510
36.33499146,0.00008797
36.38267517,0.00008935
36.43035889,0.00011542
36.47804260,0.00013667
36.52572632,0.00014476
36.57341003,0.00016007
36.62109375,0.00019922
36.66877747,0.00017825
36.71646118,0.00010374
36.76414490,0.00001805
36.81182861,0.00006731
36.85951233,0.00018287
36.90719604,0.00028304
36.95487976,0.00028915
37.00256348,0.00024793
37.05024719,0.00026235
37.09793091,0.00031770
37.14561462,0.00040142
37.19329834,0.00038984
37.24098206,0.00029742
37.28866577,0.00028351
37.33634949,0.00022531
37.38403320,0.00014942
37.43171692,0.00008967
37.47940063,0.00033060
37.52708435,0.00040705
37.57476807,0.00029272
37.62245178,0.00012407
37.67013550,0.00019742
37.71781921,0.00030841
37.76550293,0.00026686
37.81318665,0.00032423
37.86087036,0.00033736
37.90855408,0.00023089
37.95623779,0.00008743
38.00392151,0.00022915
38.05160522,0.00045653
38.09928894,0.00054383
38.14697266,0.00050097
38.19465637,0.00042459
38.24234009,0.00025112
38.29002380,0.00017836
38.33770752,0.00043182
38.38539124,0.00055908
38.43307495,0.00050421
38.48075867,0.00038998
38.52844238,0.00024609
38.57612610,0.00020168
38.62380981,0.00008106
38.67149353,0.00021466
38.71917725,0.00034346
38.76686096,0.00044260
38.81454468,0.00043386
38.86222839,0.00028117
38.90991211,0.00012891
38.95759583,0.00002032
39.00527954,0.00008305
39.05296326,0.00010382
39.10064697,0.00015129
39.14833069,0.00011922
39.19601440,0.00011625
39.24369812,0.00019866
39.29138184,0.00030229
39.33906555,0.00030711
39.38674927,0.00022746
39.43443298,0.00011007
39.48211670,0.00009832
39.52980042,0.00024258
39.57748413,0.00046352
39.62516785,0.00053566
39.67285156,0.00042537
39.72053528,0.00038357
39.76821899,0.00033600
39.81590271,0.00033746
39.86358643,0.00036573
39.91127014,0.00028457
39.95895386,0.00022114
40.00663757,0.00017640
40.05432129,0.00017983
40.10200500,0.00014665
40.14968872,0.00010539
40.19737244,0.00015553
40.24505615,0.00018907
40.29273987,0.00015626
40.34042358,0.00009210
40.38810730,0.00022521
40.43579102,0.00036262
40.48347473,0.00037449
40.53115845,0.00030483
40.57884216,0.00021165
40.62652588,0.00019519
40.67420959,0.00020482
40.72189331,0.00033221
40.76957703,0.00043664
40.81726074,0.00038319
40.86494446,0.00029484
40.91262817,0.00015672
40.96031189,0.00008576
41.00799561,0.00037190
41.05567932,0.00048067
41.10336304,0.00043774
41.15104675,0.00036724
41.19873047,0.00021615
41.24641418,0.00005126
41.29409790,0.00013685
41.34178162,0.00018668
41.38946533,0.00021646
41.43714905,0.00014428
41.48483276,0.00009371
41.53251648,0.00023845
41.58020020,0.00037924
41.62788391,0.00038017
41.67556763,0.00031002
41.72325134,0.00024958
41.77093506,0.00024029
41.81861877,0.00023570
41.86630249,0.00030178
41.91398621,0.00045353
41.96166992,0.00054346
42.00935364,0.00060008
42.05703735,0.00067569
42.10472107,0.00067277
42.15240479,0.00060536
42.20008850,0.00049524
42.24777222,0.00034983
42.29545593,0.00020900
42.34313965,0.00006409
42.39082336,0.00010172
42.43850708,0.00024888
42.48619080,0.00048521
42.53387451,0.00069238
42.58155823,0.00067325
42.62924194,0.00047062
42.67692566,0.00020018
42.72460938,0.00018479
42.77229309,0.00043561
42.81997681,0.00049490
42.86766052,0.00047177
42.91534424,0.00043582
42.96302795,0.00042527
43.01071167,0.00041253
43.05839539,0.00038950
43.10607910,0.00038178
43.15376282,0.00030939
43.20144653,0.00020959
43.24913025,0.00016706
43.29681396,0.00010638
43.34449768,0.00009092
43.39218140,0.00018769
43.43986511,0.00024931
43.48754883,0.00014703
43.53523254,0.00019799
43.58291626,0.00045603
43.63059998,0.00063783
43.67828369,0.00057519
43.72596741,0.00039346
43.77365112,0.00020444
43.82133484,0.00020669
43.86901855,0.00006757
43.91670227,0.00057631
43.96438599,0.00079755
44.01206970,0.00078425
44.05975342,0.00065795
44.10743713,0.00027300
44.15512085,0.00008992
44.20280457,0.00018351
44.25048828,0.00022953
44.29817200,0.00027421
44.34585571,0.00031578
44.39353943,0.00029771
44.44122314,0.00029555
44.48890686,0.00037467
44.53659058,0.00031948
44.58427429,0.00010982
44.63195801,0.00016334
44.67964172,0.00046342
44.72732544,0.00057212
44.77500916,0.00046058
44.82269287,0.00030735
44.87037659,0.00018548
44.91806030,0.00019559
44.96574402,0.00012208
45.01342773,0.00013188
45.06111145,0.00013765
45.10879517,0.00004100
45.15647888,0.00012769
45.20416260,0.00026687
45.25184631,0.00035506
45.29953003,0.00036135
45.34721375,0.00025666
45.39489746,0.00014756
45.44258118,0.00017240
45.49026489,0.00021722
45.53794861,0.00029137
45.58563232,0.00036280
45.63331604,0.00036339
45.68099976,0.00040138
45.72868347,0.00041685
45.77636719,0.00035960
45.82405090,0.00018845
45.87173462,0.00006881
45.91941833,0.00029343
45.96710205,0.00045092
46.01478577,0.00044722
46.06246948,0.00036926
46.11015320,0.00029987
46.15783691,0.00025073
46.20552063,0.00025840
46.25320435,0.00031902
46.30088806,0.00036949
46.34857178,0.00033058
46.39625549,0.00021197
46.44393921,0.00022963
46.49162292,0.00040826
46.53930664,0.00049499
46.58699036,0.00047754
46.63467407,0.00029049
46.68235779,0.00015405
46.73004150,0.00036103
46.77772522,0.00044755
46.82540894,0.00040634
46.87309265,0.00027414
46.92077637,0.00045118
46.96846008,0.00061337
47.01614380,0.00058523
47.06382751,0.00044177
47.11151123,0.00041379
47.15919495,0.00043484
47.20687866,0.00041133
47.25456238,0.00031409
47.30224609,0.00015082
47.34992981,0.00009384
47.39761353,0.00021993
47.44529724,0.00031774
47.49298096,0.00037676
47.54066467,0.00035822
47.58834839,0.00029297
47.63603210,0.00030231
47.68371582,0.00019861
47.73139954,0.00010077
47.77908325,0.00007991
47.82676697,0.00006274
47.87445068,0.00013983
47.92213440,0.00019244
47.96981812,0.00017458
48.01750183,0.00005411
48.06518555,0.00009128
48.11286926,0.00019986
